DataSource,Area/Building,Location (Room/Level),Mechanical Activity (System),Original Duration (Days),Current Progress %,Key Predecessor Activity,Predecessor Finish Date,Calculated Mech. Start Date,Calculated Mech. Finish Date,Remarks / Justification,HVAC Manpower,Firefighting Manpower,Fire Alarm Manpower,Security Subcontractor,Total Manpower
2025/08/07,Mechanical Plan,PE-263 Customer Building 1 Ground,FA ( Device Installation ),0,0٫25,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-263 Customer Building 1 ( cylinder Room ) Cylinder Room,Fire Fighting,0,0٫6,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-263 Customer Building 1 ( cylinder Room ) Cylinder Room,Fire Alarm ( conduiting+cabling ),0,30 %,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-263 Customer Building 1 Ground,HVAC System,10,0٫99,Inferred: Civil/Structural Works Complete ,2025/04/27,2025/04/28,2025/05/17,Inferred: Civil/Structural Works Complete ,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-263 Customer Building 1 External Ducts,HVAC System,0,0٫9,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-263 TRANSFORMERS Outdoor,support & Ring installation,0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-263 TRANSFORMERS Outdoor,Fire Alarm (Conduiting & Cabling),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-263 TRANSFORMERS Outdoor,Fire Alarm (Device Installation),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 110kV GIS Building Ground Floor,Fire Fighting ( piping network ),22,0,-,,2025/05/25,2025/06/25,"Based on actual durations from P.263 (85th percentile), considering typical delays. Requires material availability and inspection.",18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 110kV GIS Building Ground Floor,Fire Fighting (Pressure Test & Leak Correction),7,0,1,2025/06/25,2025/06/26,2025/07/06,Based on similar durations in P.263.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 110kV GIS Building Ground Floor,Fire Alarm (Conduiting & Cabling),18,0,1,2025/06/25,2025/06/26,2025/07/17,"Based on actual durations from P.263 (75th percentile), with adjustment for potential material delays. Can commence after reasonable progress in FF Piping works.",18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 110kV GIS Building Ground Floor,Fire Alarm (Device Installation),10,0,3,2025/07/17,2025/07/20,2025/07/31,Assumes device availability. Risk of delay if not delivered and inspected on time.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 110kV GIS Building Basement,Fire Alarm (Conduiting & Cabling),20,0٫15,-,,2025/05/25,2025/06/19,Can start in parallel with ground floor subject to resource availability. Duration adjusted for basement complexity based on P.263.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 110kV GIS Building Basement,Fire Alarm (Device Installation),12,0,5,2025/06/19,2025/06/22,2025/07/07,Duration adjusted for basement complexity.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 110kV GIS Building Roof / Main AHU Area,HVAC (AHU & Fan Installation),8,0,-,,2025/05/25,2025/06/03,Based on 5 actual days from P.263 with adjustment for realism and accounting for lifting and fixing works.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 110kV GIS Building Ceiling / Distribution Paths,HVAC (Main Ducting - Rough-in),87,90 %,7,2025/06/03,2025/06/04,2025/06/19,"(Taken from Output 2, duration 10 days * 1.3) Depends on ceiling completion and installation of duct hangers. Includes Supply & Return.",18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 110kV GIS Building Ceiling / Distribution Paths,HVAC (Duct Insulation),10,0,8,2025/06/19,2025/06/22,2025/07/03,(Taken from Output 2),18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 110kV GIS Building Basement / Service Areas,HVAC (FCU/Package Unit Installation),7,0,-,,2025/05/25,2025/06/02,"Estimate based on basement scope, assuming civil works completion.",18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Customer Building #2 Ground / Main Area,Fire Fighting (Piping Installation),15,0٫8,-,,2025/05/20,2025/06/09,Adjusted from Customer Building #1 in P.263. Assumes similar scope and material availability.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Customer Building #2 Ground / Main Area,Fire Fighting (Pressure Test & Leak Correction),5,0,11,2025/06/09,2025/06/10,2025/06/16,Standard activity following piping installation.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Customer Building #2 Ground / Main Area,Fire Alarm (Conduiting & Cabling),15,0٫4,11,2025/06/09,2025/06/10,2025/06/26,Based on 10 actual days with adjustment for material inspection from P.263.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Customer Building #2 Ground / Main Area,Fire Alarm (Device Installation),8,0,13,2025/06/26,2025/06/29,2025/07/08,Assumes device availability.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 CUSTOMER BUILDING #2 Cylinder Room,FIRE FIGHTING,0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 CUSTOMER BUILDING #2 Cylinder Room,Fire Alarm (Conduiting & Cabling),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Customer Building #2 External Ducts,HVAC (AHU/FCU Installation),12,0٫95,-,,2025/05/20,2025/06/04,Based on 10 actual days from P.263 with adjustment for realism. (Output 1),18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Customer Building #2 Inside Building hvac works,HVAC (Ducting & Insulation),13,0٫8,15,2025/06/04,2025/06/05,2025/06/22,(Output 2),18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Auxillary Room,Fire Fighting (System Installation),15,0٫85,-,,2025/06/01,2025/06/19,"Critical room; based on similar rooms in P.263. Excludes bathrooms, offices, and meeting rooms.",18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Auxillary Room,Fire Fighting ( piping Test ),10,,17,2025/06/19,2025/06/22,2025/07/03,Depends on completion of fire fighting; adjusted for room complexity.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Auxillary Room,Fire Alarm (Conduiting & Cabling),0,0٫5,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Auxillary Room,Fire Alarm (Device Installation),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Auxillary Room,HVAC (System & Ductwork Installation),0,0٫95,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building SWGR ROOM,Fire Fighting (System Installation),0,0٫85,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building SWGR ROOM,Fire Fighting ( piping Test ),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building SWGR ROOM,Fire Alarm (Conduiting & Cabling),0,0٫4,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building SWGR ROOM,Fire Alarm (Device Installation),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building SWGR ROOM,HVAC (System & Ductwork Installation),0,0٫95,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Control Room,Firefighting,0,0٫75,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Control Room,FF ( piping test ),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Control Room,Fire Alarm (Conduiting & Cabling),0,0٫5,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Control Room,Fire Alarm (Device Installation),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Control Room,HVAC (System & Ductwork Installation),0,0٫95,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Cylinder Room,Cylinder Installation & Piping,0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Cylinder Room,Fire Alarm (Conduiting & Cabling),0,0٫1,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Cylinder Room,Fire Alarm (Device Installation),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Battery Room,Fire Fighting ( piping Network installation ),0,0٫9,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Battery Room,Fire Fighting ( piping test ),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Battery Room,Fire Alarm (Conduiting & Cabling),0,0٫25,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Battery Room,Fire Alarm (Device Installation),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Battery Room,HVAC (System & Ductwork Installation),0,0٫5,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building communication Room,Fire Fighting ( piping Network installation ),0,0٫8,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building communication Room,Fire Fighting ( piping test ),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building communication Room,Fire Alarm (Conduiting & Cabling),0,0٫3,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building communication Room,HVAC (System & Ductwork Installation),0,0٫92,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building communication Room,Fire Alarm (Device Installation),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Basement,Fire Alarm (Conduiting & Cabling),0,0٫25,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Basement,Fire Alarm (Device Installation),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building staircases,Fire Alarm (Conduiting & Cabling),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building staircases,Fire Alarm (Device Installation),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Corridor,HVAC (System & Ductwork Installation),0,0٫98,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Corridor,Fire Fighting ( piping Network installation ),0,90 %,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Corridor,Fire Alarm (Conduiting & Cabling),0,0٫25,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Corridor,Fire Alarm (Device Installation),0,,,,,,,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building GIS ELV Room,HVAC (System & Ductwork Installation),12,0٫85,-,,2025/06/01,2025/06/16,Can start in parallel with fire fighting if civil works are complete.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Relay Room,Fire Fighting (System Installation),14,%,-,,2025/06/01,2025/06/18,"Similar to GIS ELV Room with adjustment for room details. Excludes bathrooms, offices, and meeting rooms.",18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Relay Room,Fire Alarm (Conduiting & Cabling),12,0,21,2025/06/18,2025/06/19,2025/07/04,"Based on P.263, considering panel installation.",18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Relay Room,Fire Alarm (Device Installation),8,0,22,2025/07/04,2025/07/06,2025/07/15,Assumes device availability.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Control Building Relay Room,HVAC (System & Ductwork Installation),10,0٫05,-,,2025/06/01,2025/06/12,"Based on P.263, assuming civil works completion.",18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Tunnel Tunnel -1,Fire Alarm (Conduiting & Cabling),22,0,-,,2025/06/10,2025/07/10,"Longer duration due to access challenges in tunnels from P.263. (Output 1 was 22, Output 2 for Main Tunnel was 20)",18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Tunnel Tunnel -1,Fire Alarm (Device Installation),14,0,25,2025/07/10,2025/07/13,2025/07/30,Assumes completion of civil works.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Tunnel Tunnel -2,Fire Alarm (Conduiting & Cabling),22,0,-,,2025/06/10,2025/07/10,Similar to Tunnel-1; can be in parallel if resources permit.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Tunnel Tunnel -2,Fire Alarm (Device Installation),14,0,27,2025/07/10,2025/07/13,2025/07/30,Assumes device availability.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Tunnel Tunnel -3,Fire Alarm (Conduiting & Cabling),22,0,-,,2025/06/10,2025/07/10,Similar to other tunnels; based on P.263.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Tunnel Tunnel -3,Fire Alarm (Device Installation),14,0,29,2025/07/10,2025/07/13,2025/07/30,Assumes device availability.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Security Building Ground / Main Hall,Fire Fighting (System Installation),10,0,-,,,,New building; based on similar small buildings in P.263. **Start date for Security Building needs to be provided.**,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Security Building Ground / Main Hall,Fire Alarm (Conduiting & Cabling),8,0,31,,,,Based on small buildings in P.263.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Security Building Ground / Main Hall,Fire Alarm (Device Installation),5,0,32,,,,Assumes device availability.,18,9,10,11,48
2025/08/07,Mechanical Plan,PE-301 Security Building Ground / Main Hall,HVAC (System & Ductwork Installation),10,0,-,,,,Based on similar HVAC activities in Customer Building #2. Consolidated estimate for a small unit. **Start date for Security Building needs to be provided.**,18,9,10,11,48
2025/08/08,Mechanical Plan,PE-263 380 KV GIS Building Ground Floor,Firefighting,15,0٫6,GIS Hall cable Trays,2025/06/08,2025/06/09,2025/06/24,on going 4th system LCC FM-200 piping network,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 380 KV GIS Building Ground floor,Fire Alarm ( conduiting+cabling ),15,0٫8,GIS Hall cable Trays,2025/06/08,2025/06/09,2025/06/17,on going. conduit for ceiling devices almost completed.,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building Ground Floor,Security System ( RGS Conduit Installation ),0,90 %,Security System ( RGS Conduit Installation ),,2025/07/13,2025/07/06,"Ongoing. After completion, cable pulling activities will be started ",0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building Ground Floor,Security System ( Cable pulling ),0,0 %,,,2025/08/09,,Materials are available ,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building Ground Floor,Security System ( Camera Installation),0,0 %,,,,,Materials are available ,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building Ground Floor,Security System ( Card Readers installation),0,0٫22,,,,,8 Waterproof boxes installed- Materials are not available,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building Ground Floor,Security System ( Access Control Instsllstion),0,0 %,,,,,Materials are not available,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building Ground Floor,Security System ( Emergency Break Glass),0,0٫22,,,,,7 Waterproof boxes installed- Materials are available ,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building Ground Floor,Security System ( Doors megnatic locks),0,0٫22,,,,,10 Waterproof boxes installed- Materials are available ,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building Ground Floor,Security System ( Exit Push Buttons),0,0٫22,,,,,7 Waterproof boxes installed- Materials are available ,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building Ground Floor,Security System ( communication room installation),0,0 %,,,,,Materials are available ,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building Ground Floor,Security System ( Switches installation),0,0 %,,,,,Materials are available ,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building Ground Floor,Security System ( Intercom & IP telephone),0,0 %,,,,,Materials are available ,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 110 kV GIS Building Ground Floor,Security System ( RGS Conduit Installation ),0,0٫8,,,,,,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building External Ducts for Pacu 4A&4B,HVAC System,0,0٫6,,,,,,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 Control Building External Ducts for Pacu 5A&5B,HVAC System,0,0٫1,,,,,Materials are available ,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 380 KV GIS Building Ground floor ( LCC PANEL ),Fire alarm ( device installation ),0,0٫53,,,,,detectors bases inside LCC completed .remaining will be done with cylinder delivery.,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 380 KV GIS Building Basement,Fire Alarm ( conduiting+cabling ),15,90 %,Inferred: Civil/Structural Works Complete for Basement,2025/04/30,2025/05/01,2025/05/07,almost conduiting completed .remianing will be short drops .,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 380 KV GIS Building Basement,FA ( Device Installation ),0,0٫1,,,,,detectors bases in progress.,0,0,0,0,0
2025/08/08,Mechanical Plan,"PE-263 380 KV GIS
TUNNEL TUNNEL",Fire Alarm ( conduiting+cabling ),15,80 %,,2026/04/30,2026/05/01,2026/05/15,completed,0,0,0,0,0
2025/08/08,Mechanical Plan,"PE-263 380 KV GIS
TUNNEL TUNNEL",FA ( Device Installation ),0,0٫1,,,,,,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 380 KV GIS Building Roof,HVAC System,7,0٫98,Inferred: Civil/Structural Works Complete for Roof,2025/04/30,2025/05/01,2025/05/08,,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 380 KV GIS Building ceiling,HVAC System,1,0٫98,GIS Hall cable Trays,2025/06/08,2025/06/09,2025/06/10,"Depends on Cable Trays, but progress is very high (97%). Might finish before trays if remaining work is independent. (Needs review)",0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 380 KV GIS Building Basement,HVAC System,3,0,Inferred: Civil/Structural Works Complete for Basement,2025/04/30,2025/05/01,2025/05/04,Civil works nearly ready. Immediate start possible.,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 110 kV GIS Building GROUND FLOOR,Firefighting,20,90 %,Inferred: Civil/Structural Works Complete for Ceiling,2025/04/30,2025/05/01,2025/05/21,piping network for LCC FM-200 systems completed. remaining will completed upon delivery of cylinders.,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 110 kV GIS Building GROUND FLOOR,cylinder installation,0,0 %,,,,,FM-200 cylinders not delivered.,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 110 kV GIS Building GROUND FLOOR( LCC PANELS),Fire Alarm ( conduiting + cabling ),0,0٫8,,,,,conduiting & cabling for LCC completed .,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 110 kV GIS Building GROUND FLOOR( LCC PANELS),Device installation,0,0٫5,,,,,detectors bases inside LCC installed. Remaining will be completed upon delivery of CYlinders.,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 110 kV GIS Building ceiling,Fire Alarm ( conduiting + cabling ),20,90 %,Inferred: Civil/Structural Works Complete for Ceiling,2025/04/30,2025/05/01,2025/05/09,conduiting almost completed ,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 110 kV GIS Building ceiling,,0,0٫1,,,,,,0,0,0,0,0
2025/08/08,Mechanical Plan,PE-263 110 kV GIS Building Basement,Fire Alarm ( conduiting + cabling ),20,0٫9,Inferred: Civil/Structural Works Complete for Basement,2025/04/30,2025/05/01,2025/05/20,conduiting & cabling almost done. some short will be completed.,0,0,0,0,0
